generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at
0,g000_0026_4273,7661.058271,240,1200,5,0,0,0,2,22,45,1131,0.3050985027013733,0.15329628418283983,0.24487105523391578,0.29673415788187113,0.09213630113203364,0.04669632694759903,0.0920088213602539,0.03478077223508265,0.023497934623516542,0.5993156579947921,0.576255992749785,0.34607379804167115,0.3407590634608707,4,16,90,188,2,2,8,2026-06-13T11:23:52.776495+00:00
0,g000_0018_1063,8098.980909,240,1200,5,0,0,0,2,31,33,1134,0.0985602260861964,0.2372559799458109,0.2810780855303984,0.3831057084375943,0.047844948088978385,0.02479153400066567,0.14704522619689328,0.040953807800802426,0.025237213598393184,0.6401229928232663,0.15712842052629492,0.18942691063637263,0.44871902589625245,4,17,91,181,1,2,8,2026-06-13T11:25:02.985332+00:00
0,g000_0010_6543,8675.828138,240,1200,5,0,0,0,4,20,43,1133,0.24646262181869202,0.10548998109788178,0.2864869362533525,0.36156046083007376,0.08314279138970483,0.21177907701778192,0.04899709769534669,0.07949989442845092,0.041414564547149445,0.41543799761345757,0.2926494703045035,0.10262536461145971,0.3119118140889817,5,18,83,185,1,2,8,2026-06-13T11:26:49.482140+00:00
0,g000_0002_8377,11551.101315,240,1200,5,0,0,0,8,25,38,1129,0.2858932442090189,0.37532096615036986,0.2980684768799877,0.04071731276062356,0.05024913789305464,0.12100634387871861,0.05928081645668029,0.05644436209147529,0.008980495534458507,0.19789651368782812,0.6233060856468476,0.3482261242385103,0.3680986687303771,5,18,86,163,1,2,8,2026-06-13T11:26:51.390046+00:00
0,g000_0058_6804,9432.373106,240,1200,5,0,0,0,5,23,38,1134,0.06657106607486521,0.33700032838552185,0.4414103207995168,0.15501828474009605,0.10574083133236062,0.1640244841846446,0.08815341269639627,0.06634736926522433,0.042230021693605554,0.4343691107241956,0.23843675480778673,0.13906842392280389,0.46943042639796007,5,15,85,185,1,2,8,2026-06-13T11:27:50.798430+00:00
0,g000_0042_4094,9346.36332,240,1200,5,0,0,0,4,28,43,1125,0.1860705237826511,0.4878879227480442,0.009130930412342465,0.31691062305696227,0.10906196707392826,0.19353436539281949,0.06301532490387261,0.09120381889636962,0.040487597712782576,0.5584514734557916,0.3750509166827092,0.41015225366288294,0.3516488988125088,6,19,98,190,2,2,8,2026-06-13T11:32:29.955688+00:00
0,g000_0066_2074,8802.105635,240,1200,5,0,0,0,4,22,43,1131,0.05723106122445185,0.26225431864846227,0.13860126085243635,0.5419133592746496,0.15860633378543273,0.20035983044809108,0.10995675049218341,0.013517138029043797,0.039698656038564914,0.5940335080732176,0.35579558786223897,0.298716557165884,0.3165124436420519,5,18,91,179,1,2,8,2026-06-13T11:32:30.956133+00:00
0,g000_0050_6590,10388.927835,240,1200,5,0,0,0,6,27,35,1132,0.4072955836194444,0.18468472772099373,0.07013970667804319,0.3378799819815188,0.06357162354496573,0.04467870495021978,0.1308107279216581,0.06482170024467576,0.010724572619047494,0.1952965310539101,0.6236092369047452,0.06962769248455217,0.21185859537859983,5,19,102,187,1,2,8,2026-06-13T11:34:17.705828+00:00
0,g000_0034_4119,9446.837952,240,1200,5,0,0,0,5,22,42,1131,0.32425089952571867,0.023388849882141866,0.44663324991011755,0.20572700068202193,0.07697634566674581,0.13653470663517503,0.19876004015319654,0.06116646758597262,0.045214526653754326,0.3729321532782296,0.6110286011728573,0.08776041986437724,0.5465601443921451,5,20,80,161,1,2,8,2026-06-13T11:35:23.111149+00:00
0,g000_0098_4277,9620.484502,240,1200,5,0,0,0,5,25,37,1133,0.06877225651317628,0.22193842787726614,0.35360140047051647,0.35568791513904113,0.1297322855854216,0.034052682206705945,0.10562105199361217,0.025054901198910264,0.016789235569311986,0.23639515413484724,0.11308478599903421,0.3268074984299598,0.5750697311039793,4,17,83,181,2,2,8,2026-06-13T11:38:17.624131+00:00
0,g000_0074_3400,12010.691561,240,1200,6,0,0,1,3,24,50,1122,0.022531907240316118,0.34060929741084023,0.3851075273226127,0.251751268026231,0.05208173819373106,0.14449313122246243,0.06628135447722834,0.02391195583213881,0.04507263805368358,0.4875493301836563,0.1087341720547601,0.26059647429096894,0.5353501241819206,5,19,100,166,1,2,8,2026-06-13T11:40:02.759239+00:00
0,g000_0106_3931,9623.793145,240,1200,5,0,0,0,5,23,45,1127,0.19661981520645466,0.09406602456179479,0.10509999314091945,0.6042141670908312,0.023787715201036085,0.1825121031911566,0.09140648088392614,0.07991937942824663,0.030087273713680987,0.44466339225922,0.6295712209890099,0.2176445724845637,0.519158350177661,5,18,99,177,2,2,8,2026-06-13T11:43:00.856559+00:00
0,g000_0090_5156,8183.489708,240,1200,5,0,0,0,2,31,38,1129,0.22141990666351574,0.026241657202648577,0.47993897017717524,0.27239946595666054,0.1666381310410276,0.05347105331619445,0.14391943800208015,0.04177334442133988,0.0413003927345181,0.2944700887399937,0.5586783390624479,0.28159851494391924,0.5397711630837988,6,20,92,169,1,2,8,2026-06-13T11:45:43.041345+00:00
0,g000_0130_2054,8060.224443,240,1200,5,0,0,0,2,30,34,1134,0.33964522802362807,0.25691109207132684,0.22657670420625695,0.17686697569878823,0.030704279383687708,0.07916442003607413,0.11535380681721831,0.010378126715969084,0.046827521132023715,0.10110174461820345,0.2874296092234804,0.4067243831224028,0.4689464147236566,4,16,99,174,1,2,8,2026-06-13T11:47:27.125147+00:00
0,g000_0138_9026,7769.139931,240,1200,5,0,0,0,2,25,41,1132,0.4264360850507953,0.07486026528117627,0.2856353509185573,0.21306829874947106,0.1643296167787214,0.18992178734370943,0.09368709386935195,0.05818531507161312,0.009557362624939808,0.1954704802205432,0.18468289541290323,0.24455412045332903,0.13043165515608143,6,14,101,181,2,2,8,2026-06-13T11:48:00.602327+00:00
0,g000_0082_5117,10305.159544,240,1200,5,0,0,0,6,23,44,1127,0.416096219412369,0.3272091905920158,0.06499309513413114,0.19170149486148405,0.07704532889380877,0.056024937049113765,0.06502017376028589,0.030803225656430268,0.006682543605797019,0.5782070337944623,0.6203863682644997,0.11161996444547162,0.2250544847307304,5,21,84,176,2,2,8,2026-06-13T11:49:39.546134+00:00
0,g000_0146_5685,8523.444511,240,1200,5,0,0,0,3,27,38,1132,0.28310658906126746,0.2165330269339388,0.27833139135730667,0.22202899264748702,0.11157165387574852,0.03480081974878574,0.04556383285707975,0.028444974915674062,0.02161418668423685,0.32495455056930744,0.47252075914127123,0.11047007742540749,0.558501976344811,5,17,98,189,2,2,8,2026-06-13T11:50:54.572151+00:00
0,g000_0114_2638,8299.513135,240,1200,5,0,0,0,3,26,35,1136,0.055683759595583755,0.30324131242594526,0.32529195793739224,0.31578297004107875,0.17543426504140094,0.17836849627206416,0.15595023622586193,0.013390025037725429,0.01770129525721617,0.10736731941059405,0.4381977569018941,0.2149102867311014,0.2830127499395678,6,20,105,177,1,2,8,2026-06-13T11:51:27.685714+00:00
0,g000_0162_6270,8672.057251,240,1200,5,0,0,0,3,28,41,1128,0.08408814676357611,0.43864963415932745,0.41454836507102555,0.06271385400607096,0.0948524185775282,0.19472972180719453,0.038322355652204855,0.09725731348899462,0.04253119956111324,0.39099435050666764,0.39655864802910623,0.38878014466321753,0.5255610484366858,6,15,90,171,1,2,8,2026-06-13T11:51:54.748145+00:00
0,g000_0170_8027,8506.213701,240,1200,5,0,0,0,4,19,41,1136,0.191569820955844,0.052844000897325,0.4042001571055235,0.3513860210413074,0.14905346518580476,0.16268310749115478,0.09150954867330217,0.03501337437567633,0.04586792841102641,0.17600760632760143,0.21981738990030664,0.281217418817537,0.5020757091001085,5,15,91,187,1,2,8,2026-06-13T11:52:27.823849+00:00
0,g000_0154_6536,9382.648742,240,1200,5,0,0,0,4,30,38,1128,0.37019344632574336,0.07642203799625871,0.4088202060461656,0.14456430963183234,0.04986810910841431,0.2255243013199739,0.09925386034991326,0.08342843694534958,0.021277050035196414,0.5860418246140796,0.16715304920549764,0.17854251209757754,0.34770504458987106,6,18,102,160,1,2,8,2026-06-13T11:54:23.021994+00:00
0,g000_0122_2870,9245.289885,240,1200,5,0,0,0,5,21,38,1136,0.14735463611151792,0.19255967111390218,0.39100686904576076,0.26907882372881925,0.19305335043179767,0.18777441329936945,0.09365303961550202,0.060454538335412936,0.018101118486927973,0.3603454343622684,0.11654056788144454,0.17063037716523227,0.2899643929662451,5,20,97,180,1,2,8,2026-06-13T11:54:27.463160+00:00
0,g000_0178_7260,8175.887887,240,1200,5,0,0,0,3,24,35,1138,0.32271351960059774,0.36084324172593973,0.3081197189832801,0.00832351969018242,0.1535238437405367,0.23155015594204853,0.08552942152831594,0.09623823993645747,0.03678073593048626,0.6301082193056596,0.22071262478379838,0.2787386816900962,0.3851004050493885,4,17,93,189,1,2,8,2026-06-13T11:54:49.886215+00:00
0,g000_0186_8731,8243.264822,240,1200,5,0,0,0,3,22,42,1133,0.27186701993980394,0.2753421937371496,0.3276794695689322,0.12511131675411438,0.05815298200953731,0.08304807502407477,0.13902911235774107,0.028260873352838056,0.024370705676686043,0.47277684115265217,0.4111417462524112,0.1973404807522356,0.47930373022943695,4,18,105,160,1,2,8,2026-06-13T11:56:10.436462+00:00
0,g000_0194_4618,9425.61128,240,1200,5,0,0,0,4,31,35,1130,0.3155909306209237,0.15508929094443327,0.44975534164660985,0.07956443678803315,0.19304246549070697,0.19424934286738005,0.16390978228803516,0.05519084424605965,0.03625032241884622,0.637978004694575,0.5224646146005291,0.15588779683972193,0.40464029728637985,6,18,80,187,1,2,8,2026-06-13T11:57:05.600268+00:00
1,g001_0026_8237,9229.395223,240,1200,5,0,0,0,4,28,39,1129,0.009946936170052418,0.40760480512091607,0.22427939776391004,0.35816886094512157,0.11454535971199617,0.2099054310120731,0.07168568596625341,0.05407313185437014,0.028182505725778125,0.5077194143076409,0.12515983002892794,0.08294016416041697,0.31367520867543053,6,18,94,161,1,2,8,2026-06-13T12:01:49.665239+00:00
1,g001_0018_1561,11135.64589,240,1200,5,0,0,0,7,27,40,1126,0.5193815487949025,0.1959459233396653,0.2506792726530993,0.03399325521233283,0.029912188201068318,0.10874674781782254,0.06008429583672859,0.06153283542951277,0.0193262381445303,0.4531311390705315,0.6473864275767689,0.3355372265785626,0.3554830753905502,5,18,104,177,2,2,8,2026-06-13T12:01:50.740362+00:00
1,g001_elite_0002,10388.927835,240,1200,5,0,0,0,6,27,35,1132,0.4072955836194444,0.18468472772099373,0.07013970667804319,0.3378799819815188,0.06357162354496573,0.04467870495021978,0.1308107279216581,0.06482170024467576,0.010724572619047494,0.1952965310539101,0.6236092369047452,0.06962769248455217,0.21185859537859983,5,19,102,187,1,2,8,2026-06-13T12:04:35.734823+00:00
1,g001_0042_5602,9323.791761,240,1200,5,0,0,0,4,30,35,1131,0.4901483197713336,0.310369836017961,0.10095303505500529,0.09852880915570017,0.18325112068915192,0.23583858612016986,0.17479322527407762,0.08119075523682139,0.03625587902210782,0.10625197669727134,0.5030254826601844,0.21179834300350875,0.32014417865036593,6,18,101,186,1,2,8,2026-06-13T12:06:33.686892+00:00
1,g001_0010_9103,8862.426798,240,1200,5,0,0,0,4,23,38,1135,0.2657479451360593,0.2233785761479695,0.3025598565671985,0.20831362214877258,0.06031140678482419,0.0,0.042804058184437756,0.05391523668637528,0.03008379826733027,0.33357103313683145,0.4737148914764261,0.058302561167440536,0.2675077019648464,4,20,107,190,0,2,8,2026-06-13T12:08:35.948120+00:00
1,g001_0050_6250,9114.756179,240,1200,5,0,0,0,4,26,41,1129,0.20471178483658714,0.11881206086666751,0.30402032372361565,0.3724558305731297,0.1389910964444817,0.20313636997342654,0.09718190074161785,0.056333680724972655,0.009004688964945023,0.3454477758000544,0.1686352556298628,0.12675224173142147,0.2535869066465424,6,21,92,175,3,2,8,2026-06-13T12:21:41.650534+00:00
1,g001_0066_9631,11129.890534,240,1200,5,0,0,0,8,19,42,1131,0.0785829570213357,0.34820713442086676,0.15239377587564182,0.4208161326821556,0.13915751407305013,0.13327231289722347,0.1873980863208021,0.08167885081668323,0.025293329168813564,0.5479638790239758,0.18691470682888506,0.3632024182999524,0.3511728163889569,5,21,93,160,1,2,8,2026-06-13T12:25:47.252357+00:00
