generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at
0,g000_0031_7512,8614.085509,240,1200,5,0,0,0,3,27,42,1128,0.07221308094405746,0.19074419891983171,0.6720752505063428,0.06496746962976822,0.10665159962442355,0.03142199207511001,0.09130234112823983,0.05707706678672824,0.017694710639885283,0.16043172725164792,0.30712751977570235,0.20310397318446793,0.32592458418510883,6,15,84,167,1,7,8,2026-06-13T11:22:51.098836+00:00
0,g000_0015_2532,10131.294719,240,1200,5,0,0,0,6,23,40,1131,0.27697789077094775,0.2304404011576406,0.07546330108882049,0.4171184069825911,0.09616891269713777,0.23044929678954423,0.04275298562978329,0.07775273328875541,0.03820577967556542,0.17153192345149781,0.22518602747785202,0.1927964976753766,0.5083179004175375,5,17,105,177,2,7,8,2026-06-13T11:24:28.006100+00:00
0,g000_0007_1981,7546.335729,240,1200,5,0,0,0,1,30,40,1129,0.40979486810995647,0.3253046349178811,0.23307440366146073,0.03182609331070157,0.13526858456377155,0.17756271720253197,0.11311657000385644,0.012761430900306615,0.04402083242779603,0.5357230473417013,0.6092497625818911,0.121763028681531,0.382062895254235,6,18,86,169,1,7,8,2026-06-13T11:25:57.951304+00:00
0,g000_0039_9656,11142.709618,240,1200,5,0,0,0,7,25,45,1123,0.33979651191430676,0.27149964921769465,0.26493178469752315,0.1237720541704754,0.06573531362860505,0.027623755984803468,0.14177290438428192,0.04317872348574703,0.044203027901252176,0.5631198346599817,0.14208108566264882,0.3438369369827843,0.4121247248112738,5,20,105,165,2,7,8,2026-06-13T11:32:24.368665+00:00
0,g000_0055_6293,8379.712095,240,1200,5,0,0,0,2,31,46,1121,0.007317660239684161,0.15341520905522338,0.608830295815814,0.23043683488927838,0.03234019410818967,0.11349790937679236,0.14900385462823798,0.03344180006459866,0.03321352755480578,0.5774230578187635,0.13330240749889266,0.17908921130804445,0.1175737869800351,5,20,99,168,1,7,8,2026-06-13T11:35:30.953733+00:00
0,g000_0071_8588,10219.760906,240,1200,6,0,0,1,1,23,32,1143,0.12488217033120991,0.3783263116335491,0.014862545257372625,0.4819289727778684,0.18736247867848263,0.14218420700211623,0.07566609172097018,0.024014278286792635,0.024150254388470873,0.35278702088327796,0.14069719903422798,0.10861872201934522,0.48974751786995585,4,14,104,168,1,7,8,2026-06-13T11:35:58.883783+00:00
0,g000_0023_8258,11304.747802,240,1200,5,0,0,0,8,22,39,1131,0.2769763841124236,0.32380975773023674,0.28583633289677507,0.1133775252605645,0.15294425090663574,0.059613671506228594,0.03352438395230152,0.09391679532010033,0.04461052619821875,0.6034662689063625,0.33749295301642823,0.37975043971978956,0.14689311221601511,5,21,94,189,1,7,8,2026-06-13T11:36:23.047727+00:00
0,g000_0079_5320,8754.607492,240,1200,5,0,0,0,3,29,41,1127,0.508781208492784,0.06429113176554473,0.16856722120695256,0.25836043853471885,0.07715089692040981,0.2325425415719223,0.02034931372464611,0.013358597235322556,0.04934024732088882,0.18593700916577843,0.21373665782470783,0.06332057863112923,0.46701636514856426,6,15,93,178,2,7,8,2026-06-13T11:36:48.538720+00:00
0,g000_0047_8803,8126.872647,240,1200,5,0,0,0,2,31,35,1132,0.07674250048332937,0.1184158583129632,0.38108943825081576,0.4237522029528916,0.07746020553261203,0.17399974036791813,0.1978094925591417,0.0735867443668576,0.041536888203321416,0.1973627960462686,0.15561914001066077,0.3833212416302243,0.1542226858641337,4,21,102,160,2,7,8,2026-06-13T11:38:50.763882+00:00
0,g000_0095_5815,9259.402889,240,1200,5,0,0,0,4,28,40,1128,0.13531702888191857,0.35375730938099653,0.2770529472537676,0.23387271448331737,0.13227788527520049,0.1734758397536364,0.045350649241489724,0.004964969106705176,0.016133214892328766,0.41081796205760945,0.37164077180936594,0.09314071400457546,0.5829446465669347,5,17,99,164,2,7,8,2026-06-13T11:39:14.773726+00:00
