generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at
0,g000_0013_2892,9456.85979,240,1200,5,0,0,0,5,23,39,1133,0.19244649468111075,0.25333197162609455,0.26250338731304595,0.29171814637974874,0.1711552220128805,0.17354213418107906,0.07468305682558805,0.03755459128155521,0.018467305304507502,0.6425677852325515,0.3195466651771776,0.29002267617691996,0.3193654929916986,5,16,102,164,1,5,8,2026-06-13T11:24:17.289345+00:00
0,g000_0021_1469,10300.757477,240,1200,5,0,0,0,6,26,36,1132,0.3022339799228378,0.1929913490678716,0.3571352959344333,0.1476393750748574,0.16965278145623927,0.2188374329665757,0.11582692612671638,0.0372447006655579,0.03416265298540758,0.19571326364031089,0.20180048590677063,0.2176644936025422,0.11428442220623672,5,20,94,190,1,5,8,2026-06-13T11:36:43.842954+00:00
0,g000_0005_2323,8321.608778,240,1200,5,0,0,0,3,26,36,1135,0.3015420739602368,0.31851664012727904,0.29484336756788865,0.08509791834459549,0.18578522869205155,0.08135618835159518,0.0967520039393501,0.08996579092525823,0.0316746257990559,0.4126685737994532,0.14760852831478377,0.44760008088720965,0.13578905515087922,4,20,101,179,2,5,8,2026-06-13T11:36:48.516655+00:00
0,g000_0053_6159,7455.416238,240,1200,5,0,0,0,1,29,41,1129,0.3025864859326778,0.13860679783741614,0.3439345078063879,0.21487220842351823,0.13775553132926951,0.2122992603740271,0.18172488826612207,0.030726605183684877,0.009754579530362349,0.40273843975540036,0.363122680113655,0.36435988317965945,0.44931145515269144,4,15,102,173,2,5,8,2026-06-13T11:38:04.333198+00:00
0,g000_0061_5097,8097.010043,240,1200,5,0,0,0,2,29,40,1129,0.3049031381657898,0.23138362753769046,0.4496221244144895,0.014091109882030248,0.10994285750172698,0.191414457084372,0.04829836999199402,0.010858423786322503,0.009004927288572134,0.26651575891667123,0.1378889554038038,0.2946365891872275,0.31358463368204403,6,14,93,185,1,5,8,2026-06-13T11:38:47.342235+00:00
0,g000_0069_6981,9437.944754,240,1200,5,0,0,0,5,23,37,1135,0.2733864079865713,0.31438287705377355,0.09038790053497053,0.32184281442468465,0.1674544886008358,0.04916639263183961,0.05758302245973551,0.02842221242349673,0.03308719145797136,0.4472930286778173,0.34813019598794637,0.1452291939586176,0.45080626413670544,5,17,87,175,1,5,8,2026-06-13T11:42:30.405225+00:00
0,g000_0029_4008,7401.572711,240,1200,5,0,0,0,1,29,40,1130,0.08293711259502187,0.2926947172459618,0.546742325187623,0.0776258449713932,0.1285515961721166,0.07206521844359494,0.11660002525502809,0.05497039462680064,0.024800966246340334,0.47861568048302694,0.4853265196959896,0.4338458265790169,0.18851429306925696,6,22,86,185,1,5,8,2026-06-13T11:54:18.690234+00:00
0,g000_0085_2370,7662.342721,240,1200,5,0,0,0,2,26,33,1139,0.19238404732635023,0.37727644417938583,0.3207618740809204,0.10957763441334353,0.17272115439670593,0.2208442452489825,0.08240298081958465,0.08078541582991079,0.040984335198533256,0.44602386953722284,0.5512140802336629,0.42847404803534817,0.4173015208998254,4,15,85,163,1,5,8,2026-06-13T11:55:36.531052+00:00
0,g000_0037_4226,8328.589204,240,1200,5,0,0,0,2,32,40,1126,0.25370570943311654,0.254153281519961,0.22470399409127137,0.267437014955651,0.10851054496883185,0.0656368981828755,0.12446893730308402,0.019696575539120964,0.016618403449052365,0.3956935538030566,0.20978660733740895,0.3736942897384472,0.3697234204880303,6,22,102,166,1,5,8,2026-06-13T11:56:36.514937+00:00
0,g000_0101_5331,7812.934979,240,1200,5,0,0,0,2,26,41,1131,0.044968689941211455,0.3552610278897547,0.23479120602714626,0.3649790761418876,0.07188013047830405,0.21586912920267518,0.08437458886401067,0.0750235495356307,0.021415111556304177,0.6015928328456046,0.5228569745951762,0.17589773694935418,0.39044037459874537,6,14,102,190,1,5,8,2026-06-13T11:57:19.609906+00:00
0,g000_0109_4139,9628.036689,240,1200,5,0,0,0,5,25,36,1134,0.2522664572670965,0.2692508874508374,0.23287186644312746,0.2456107888389386,0.18282808865182198,0.02451686017026642,0.12388381461675294,0.0012327640322533418,0.02855790383932643,0.3605893385597819,0.46651010304815144,0.22067676123173036,0.1877062097435074,4,15,100,187,1,5,8,2026-06-13T11:58:36.708400+00:00
0,g000_0045_6216,9391.66953,240,1200,5,0,0,0,5,22,40,1133,0.4050614789825715,0.023189909953892144,0.3610888064537314,0.210659804609805,0.08528773567286767,0.2245432163374932,0.10384120167620418,0.08262763359327867,0.005848042578152943,0.6499774501388592,0.4689365311135384,0.19283413337421246,0.31741872989853404,5,21,87,161,1,5,8,2026-06-13T11:58:43.423761+00:00
0,g000_0125_3895,8089.789543,240,1200,5,0,0,0,2,29,39,1130,0.44944262429877163,0.04002636660919617,0.45798372235438806,0.05254728673764415,0.11272889860876792,0.15452340493985411,0.1348920781785478,0.015129981697285456,0.04436156275394224,0.3851009269955883,0.6057127726566176,0.16231481495564698,0.2622628724397381,6,15,90,169,2,5,8,2026-06-13T12:00:00.574649+00:00
0,g000_0133_1082,6977.396624,240,1200,5,0,0,0,1,22,46,1131,0.04069765976110524,0.49094877104602136,0.08846769915325836,0.37988587003961516,0.05504019358383355,0.15341004492122723,0.07127455724741422,0.023952114264863867,0.005776614982611658,0.5612633529760455,0.3561717576498995,0.26441221720110025,0.44147467494600423,5,15,80,187,2,5,8,2026-06-13T12:01:17.433210+00:00
0,g000_0093_7295,8157.626112,240,1200,5,0,0,0,2,30,38,1130,0.3861655429676579,0.2272734421820342,0.22900605284836137,0.15755496200194635,0.16973026637959746,0.11620446991881854,0.02668405854352885,0.006256062444616673,0.011058191846538145,0.5521828977301045,0.40191937882282547,0.3968317192616666,0.5426867103847389,4,19,81,167,1,5,8,2026-06-13T12:05:09.635313+00:00
0,g000_0141_1063,7818.992099,240,1200,5,0,0,0,2,27,37,1134,0.2887461339385731,0.16977083980860036,0.22378646608915748,0.31769656016366893,0.13246000691789492,0.10158093997029996,0.1834490038164622,0.010371937059305182,0.04504536759325261,0.2774251162647539,0.5926837983216867,0.0596085416891508,0.4534358188067972,4,18,90,174,2,5,8,2026-06-13T12:07:21.329125+00:00
0,g000_0149_1339,7178.457912,240,1200,5,0,0,0,1,27,37,1135,0.26393890638442413,0.15234436219569988,0.3616551651497621,0.2220615662701139,0.07785285047460642,0.10255145380466986,0.17124571917317874,0.050202981970130435,0.02723819224682927,0.1900139258304463,0.6439804042641771,0.270203996586795,0.3695697769585119,4,18,103,171,1,5,8,2026-06-13T12:11:12.668285+00:00
0,g000_0077_3937,11000.018052,240,1200,5,0,0,0,7,26,38,1129,0.30098232680050435,0.22766811575794874,0.20717437945851389,0.26417517798303286,0.05978095810216928,0.14875659442068354,0.09008340739401509,0.06265003985877926,0.04429644053370434,0.18682620720106993,0.362313397281103,0.2304245576180618,0.23426955574174604,5,22,97,181,1,5,8,2026-06-13T12:14:45.023752+00:00
0,g000_0165_2381,8740.93689,240,1200,5,0,0,0,4,20,46,1130,0.29999503091075375,0.1941461539179692,0.27908533360095455,0.22677348157032245,0.1284224298985731,0.16935672341309865,0.06480902880199788,0.08143324547448332,0.016637161463044937,0.6045725806819191,0.2237848414448093,0.14441366452992077,0.5742265851132509,5,18,102,173,1,5,8,2026-06-13T12:17:19.363260+00:00
0,g000_0173_2469,12136.779116,240,1200,5,0,0,0,9,22,43,1126,0.7347625455379004,0.14856822031548572,0.0506822396142213,0.06598699453239254,0.04933628880590979,0.06384711439665935,0.08202123080338299,0.046203690706024314,0.04377358290813169,0.4529971841367413,0.16755608829812219,0.08911943395377171,0.47509432205633284,5,19,97,173,1,5,8,2026-06-13T12:24:23.352769+00:00
0,g000_0117_6340,10426.097773,240,1200,5,0,0,0,6,27,39,1128,0.13459995541868902,0.06543503648665924,0.6642516243488066,0.13571338374584518,0.10881368503862177,0.2253948856985196,0.07576285197965898,0.04877351010224941,0.01384827692587879,0.2494784580376433,0.11085454766999991,0.14562252010494042,0.3919023768270823,5,22,93,189,2,5,8,2026-06-13T12:30:52.681574+00:00
0,g000_0197_2386,7860.998476,240,1200,5,0,0,0,2,27,38,1133,0.2147652915186193,0.20265454167471272,0.39774364809016316,0.18483651871650478,0.09366008506516207,0.1439184502217982,0.18258047883418405,0.06037176432008669,0.018575121948354437,0.32320222776008195,0.3990861081941447,0.3525795681502869,0.17563278454534895,4,17,95,183,1,5,8,2026-06-13T12:34:37.988091+00:00
0,g000_0157_7934,12046.08557,240,1200,5,0,0,0,9,22,41,1128,0.6301193215433908,0.21472465259013793,0.03225181376305299,0.12290421210341831,0.08783363633112798,0.2388431428199013,0.11707408438650548,0.00023048814177264456,0.04743210561542671,0.6287034791216761,0.2207407072116923,0.2623754694431143,0.18591965907971378,5,22,88,176,1,5,8,2026-06-13T12:37:29.921879+00:00
0,g000_0189_8548,7594.949306,240,1200,5,0,0,0,1,31,40,1128,0.3268061940645015,0.17454056185965727,0.09649981505230035,0.40215342902354084,0.1958927440731423,0.125135749549902,0.026469184140235056,0.007181614369818368,0.016632585357333245,0.20566408884156342,0.5806383324682821,0.29976069091116087,0.4787362278155619,6,20,102,178,1,5,8,2026-06-13T12:38:24.002992+00:00
0,g000_0181_7625,7423.832877,240,1200,5,0,0,0,1,30,37,1132,0.1696186324162229,0.26133482734362146,0.2825330042203373,0.2865135360198184,0.14555137346375327,0.09193488455532947,0.044913720280006224,0.07880154713247868,0.006091842442843713,0.633797189942313,0.5444965351902719,0.4240881711968632,0.4408721429203546,4,21,85,181,2,5,8,2026-06-13T12:38:31.817424+00:00
1,g001_0013_7861,8489.932217,240,1200,5,0,0,0,3,26,41,1130,0.053643730321699695,0.43763061791594426,0.37952397808471194,0.12920167367764415,0.05490539611108892,0.19726149426756245,0.10751980663188487,0.06440564405041063,0.02382313037204992,0.27202072237093816,0.4434072749738319,0.20349573148068864,0.5134591187282975,6,15,97,189,2,5,8,2026-06-13T12:39:51.063416+00:00
1,g001_elite_0005,9628.036689,240,1200,5,0,0,0,5,25,36,1134,0.2522664572670965,0.2692508874508374,0.23287186644312746,0.2456107888389386,0.18282808865182198,0.02451686017026642,0.12388381461675294,0.0012327640322533418,0.02855790383932643,0.3605893385597819,0.46651010304815144,0.22067676123173036,0.1877062097435074,4,15,100,187,1,5,8,2026-06-13T12:39:51.233221+00:00
1,g001_0037_7467,7910.941423,240,1200,5,0,0,0,3,20,38,1139,0.2285586528253825,0.09054956502672051,0.4188778504026177,0.2620139317452792,0.14307587053711554,0.19254776540082802,0.17028166603287526,0.043417918612184976,0.02849463550709154,0.22751950694339954,0.3432420793987143,0.1556234254961463,0.18749531531163047,4,16,99,176,2,5,8,2026-06-13T12:42:05.965220+00:00
1,g001_0029_1587,8384.444297,240,1200,5,0,0,0,3,25,38,1134,0.15381559300852296,0.12362366651731466,0.6215965388576112,0.1009642016165512,0.0736726535557932,0.030034837540591323,0.10301915925189112,0.026309133384058506,0.014240318179695795,0.5046151496235934,0.3765916112582931,0.1427673770872086,0.18066656632926162,4,17,95,188,1,5,8,2026-06-13T12:42:19.822329+00:00
1,g001_0061_1048,7568.117902,240,1200,5,0,0,0,2,21,49,1128,0.13977014705530183,0.009900230298659213,0.46951067792308526,0.3808189447229536,0.13967984553314383,0.1911737528267588,0.08999627373095409,0.028294794820300152,0.03259001857999348,0.5213919188961608,0.6818492158668676,0.22779878161440698,0.16670621789073978,5,15,95,159,1,5,8,2026-06-13T12:43:37.774238+00:00
1,g001_0021_3595,10568.030802,240,1200,5,0,0,0,7,19,43,1131,0.3811330635458327,0.20270013897965852,0.057132649943698245,0.35903414753081053,0.06329221517641456,0.0,0.08124178213230722,0.054460327071861866,0.022915035885204993,0.48370773106251236,0.15409084059609893,0.11538330994441048,0.4032730391242835,5,19,102,170,1,5,8,2026-06-13T12:48:14.644437+00:00
