generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at
0,g000_0009_9219,7862.62902,240,1200,5,0,0,0,2,27,40,1131,0.005838696000144147,0.303061536832104,0.46227106692689307,0.22882870024085863,0.09106416771007447,0.12208690501881812,0.08309211001937634,0.07487053146165133,0.014033966475799266,0.32696154879431205,0.5580997977146163,0.35970479408672745,0.45094808197558534,6,14,96,179,1,1,8,2026-06-13T11:22:46.446232+00:00
0,g000_0025_7472,8683.967306,240,1200,5,0,0,0,4,22,35,1139,0.28369171396969484,0.2978785983614517,0.11422440858064734,0.3042052790882061,0.17845127483900253,0.2119668484142221,0.0869616574377192,0.06576513550683154,0.025491247529821476,0.49774817585325426,0.6050799888502525,0.24632135716708892,0.5792727252709559,4,14,99,190,1,1,8,2026-06-13T11:22:46.863471+00:00
0,g000_0033_3223,9135.397818,240,1200,5,0,0,0,4,28,35,1133,0.09581101603003203,0.4307429545077139,0.45789278598152366,0.015553243480730432,0.16108366040835487,0.22022098221177536,0.08176118120740103,0.031080662130948702,0.03688436455135445,0.31816996640769074,0.21246205608922084,0.29524238520410323,0.17354547824343272,6,19,95,184,1,1,8,2026-06-13T11:32:21.487735+00:00
0,g000_0049_2659,10855.397814,240,1200,5,0,0,0,7,24,40,1129,0.1965833019797981,0.3919333436175282,0.31182656657560465,0.09965678782706901,0.10247199507173896,0.17207218820553918,0.0754423791841431,0.053947876053110404,0.03467452112249011,0.1885259219030117,0.3721069202677737,0.17611758367838604,0.2096201765702734,5,16,90,189,1,1,8,2026-06-13T11:34:36.244110+00:00
0,g000_0017_6846,10261.283182,240,1200,5,0,0,0,6,26,35,1133,0.41283847500427795,0.4212267137280644,0.1406718513764657,0.025262959891191903,0.14970302642127756,0.24407644647681373,0.07521475808131474,0.09305480911250877,0.03358485614569547,0.5005286320152831,0.1809897627699555,0.43716672493777897,0.28740607769250803,5,20,105,184,2,1,8,2026-06-13T11:36:44.296816+00:00
0,g000_0065_1528,15502.206854,240,1200,6,0,1,0,2,21,45,1131,0.3939953692797167,0.17111604800880295,0.22496614621013775,0.2099224365013428,0.1631507173247381,0.04706497073344663,0.11715483412117063,0.09320605589074417,0.030634994424488176,0.2546020872013058,0.5021532571687436,0.11793088116568701,0.5690692864889342,4,14,90,187,1,1,8,2026-06-13T11:37:27.693752+00:00
0,g000_0041_6985,7696.304417,240,1200,5,0,0,0,2,24,42,1132,0.307451878687225,0.21922586740554015,0.29699531462140966,0.17632693928582516,0.0711140932318869,0.12114225275406577,0.18250934103738833,0.028404409965802447,0.018177500859080473,0.19838481671627806,0.14128650993372974,0.3519994089918622,0.30411782409005295,4,20,93,182,2,1,8,2026-06-13T11:37:31.029095+00:00
0,g000_0057_8898,8919.148279,240,1200,5,0,0,0,4,26,33,1137,0.11413166478785587,0.19129887887057143,0.14207731450351024,0.5524921418380625,0.1883338946450206,0.04577500385684439,0.15173217293041655,0.0980304016844125,0.009352980757536957,0.5283918859408322,0.2951350594312331,0.05311058760498875,0.5276407171143794,4,18,84,180,1,1,8,2026-06-13T11:40:41.589986+00:00
0,g000_0073_1658,9779.90159,240,1200,5,0,0,0,5,26,40,1129,0.21810183072913208,0.42545065217533046,0.0433072188082917,0.31314029828724566,0.07320985359970672,0.08751585991012578,0.11006110456103964,0.08315238381170739,0.016062559399026816,0.2900775152568301,0.3871338406338045,0.09869093477079627,0.15403887922577228,5,17,105,172,1,1,8,2026-06-13T11:41:13.476619+00:00
0,g000_0081_1011,8860.675844,240,1200,5,0,0,0,4,24,37,1135,0.3977546058914006,0.36125811874373825,0.02614386089377563,0.2148434144710857,0.07088936214376343,0.04552335250495251,0.04507722895546189,0.022250198159819712,0.007734494231067127,0.41189553870279016,0.3229022917888173,0.30542852309820606,0.32447197864685273,4,17,92,162,1,1,8,2026-06-13T11:41:17.816089+00:00
0,g000_0089_7248,7212.975562,240,1200,5,0,0,0,1,27,39,1133,0.04584869664080187,0.4926069263578598,0.12430995822936948,0.33723441877196897,0.16782064927408757,0.23511894407738498,0.05568599945193067,0.04078628983330218,0.009399093652763556,0.49804597363227154,0.11083404066779981,0.34233839102628444,0.5399916085694889,6,14,96,177,1,1,8,2026-06-13T11:41:25.026864+00:00
0,g000_0105_4600,8162.484899,240,1200,5,0,0,0,2,30,42,1126,0.016345210386254642,0.5125386566136956,0.13888721787408026,0.3322289151259696,0.11607831549560317,0.1116192494464289,0.07657041473873588,0.017369380564817183,0.030715708620571346,0.5897843963565218,0.2330875210879734,0.392601929259046,0.5687326821039392,5,16,104,170,1,1,8,2026-06-13T11:43:32.310832+00:00
0,g000_0097_2938,9149.485952,240,1200,5,0,0,0,4,26,43,1127,0.4372348426566463,0.005377654179516279,0.18134333825008844,0.376044164913749,0.12166138676775369,0.023941132116946224,0.13203005412682373,0.09913437868528185,0.034674200440741876,0.23628840661444359,0.6397522491410556,0.32224910004552776,0.5696781917174069,6,17,81,177,1,1,8,2026-06-13T11:44:57.872649+00:00
0,g000_0001_5704,12153.349581,240,1200,5,0,0,0,9,24,39,1128,0.2990336828568636,0.274971560130857,0.25217066239003516,0.17382409462224427,0.12520290187097668,0.044646489657959754,0.13989143831099374,0.020968894893119164,0.02755160943159732,0.5479294337048298,0.5522094445545572,0.28470421970765974,0.1170526554738073,5,22,82,177,2,1,8,2026-06-13T11:54:18.806416+00:00
0,g000_0129_9344,9453.443917,240,1200,5,0,0,0,4,31,37,1128,0.08845153039358496,0.4051329677258257,0.3399224837102624,0.16649301817032702,0.09765375047960494,0.11980155748591899,0.16961687425428645,0.031545221968821806,0.03398260909527688,0.43338092753308843,0.10085629863204722,0.39510269709382023,0.17835919893949273,5,19,88,169,1,1,8,2026-06-13T11:54:31.371612+00:00
0,g000_0113_1700,8009.524415,240,1200,5,0,0,0,3,21,39,1137,0.15040325990173445,0.3173356052942655,0.3821501936584844,0.15011094114551563,0.06255295545550543,0.24859317556325805,0.16101403089747512,0.09712481029621828,0.01595028688644276,0.35445729052902164,0.21474539265810633,0.34489439327536825,0.38773221352442144,4,20,103,179,1,1,8,2026-06-13T11:56:09.570098+00:00
